link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/43857-oh-my-men,404,School 2021,South Korea,"&quot;School 2021&quot; is the story of students attending a specialized high school and seeking their ambitions, rather than going off to college. It will delve into how these students learn about love, friendship, true passions, and growing up in an intense environment.

Kong Ki Joon is a hardworking student who assumes work and school simultaneously. He is a person who loses his 11-year-old dream of taekwondo due to injury and is unsure",16,"['Romance', 'School', 'Youth', 'Melodrama']","['High School', 'Student', 'Friendship', 'Mature Female Lead', 'Coming of age', 'Innocent Male Lead', 'Hardworking Male Lead', 'Dream', 'First Love', 'Multiple Mains']",2021-11-24,KBS2,1 hr. 3 min.,15+ - Teens 15 or older,8,4069,"14,977","['Kim Yo Han', 'Choo Young Woo', 'Jo Yi Hyun', 'Hwang Bo Reum Byeol', 'Kim Kang Min', 'Seo Hee Seon']","Dong Hee Seon,  Jo Ah Ra ",Kim Min Tae 
https://mydramalist.com/33061-the-president-s-aide,405,Chief of Staff,South Korea,"Jang Tae Joon graduated from the Korean National Police University and worked as a detective. He wanted to gain more power and decided to work in the National Assembly. Now, he is the chief aide to a 4-time lawmaker. He has excellent intuition, a cold-blooded decisiveness and a strong desire to win. He was able to place his lawmaker in the position of the party representative, but Jang Tae Joon has higher",10,"['Law', 'Drama', 'Political']","['Corruption', 'Death of a Mother', 'Assemblyman Male Lead', 'Lawyer Female Lead', 'Competent Female Lead', 'Elections', 'Lawmaker', 'National Assembly', 'Civil Servant', 'Badass Male Lead']",2019-06-14,jTBC,1 hr. 6 min.,15+ - Teens 15 or older,8,1824,"5,769","['Lee Jung Jae', 'Shin Min Ah', 'Kim Gab Soo', 'Lee Elijah', 'Kim Dong Jun', 'Jung Jin Young']",Lee Dae II ,Kwak Jung Hwan 
https://mydramalist.com/5200-that-winter-the-wind-blows,406,"That Winter, The Wind Blows",South Korea,"Abandoned by his mother as a child and raised by the Park's family, Oh Soo is a notorious gambler in the neighborhood of Cheongdam. After the death of his first love, he is left heartbroken and cold, not caring about anybody else. Soo is then thrown into prison following the unexpected death of his friend who shares his name.

A year later, Soo meets lawyer Jang Sung, who came looking for the",16,"['Romance', 'Crime', 'Melodrama']","['Fake Incest', 'Stolen Identity', 'Star Crossed Lovers', 'Male Chases Female First', 'Playboy Male Lead', 'Deception', 'Hidden Identity', 'Separation At Birth', 'Rich Female Lead', 'Flashback To Past']",2013-02-13,SBS,1 hr. 5 min.,15+ - Teens 15 or older,8,15628,"32,501","['Jo In Sung', 'Song Hye Kyo', 'Kim Bum', 'Jung Eun Ji', 'Kim Tae Woo', 'Kim Young Hoon']",Noh Hee Kyung ,Kim Kyu Tae 
https://mydramalist.com/65277-love-way-of-urban-man-woman,407,Lovestruck in the City,South Korea,"Lovestruck in the City is a realistic portrayal of young people who pursue romance and happiness, while struggling to get by in a busy, competitive urban environment. 

Park Jae Won is an honest man, a passionate architect and  lover of city alleyways. His hobby is collecting new hobbies. A romantic at heart, he cannot forget a certain woman. This thief of his heart, and his camera, has disappeared,  much like a fleeting",17,"['Romance', 'Life', 'Youth', 'Drama']","['Flashback To Past', 'Break up', 'Multiple Couples', 'Passionate Male Lead', 'Fast Paced Romance', 'Steamy Kiss', 'Multiple Mains', 'Heartbreak', 'Best Friends', 'Secret']",2020-12-22,Daum Kakao TV,33 min.,15+ - Teens 15 or older,8,13730,"32,027","['Ji Chang Wook', 'Kim Ji Won', 'Kim Min Seok', 'So Ju Yeon', 'Ryu Kyung Soo', 'Han Ji Eun']",Jung Hyun Jung ,Park Shin Woo 
https://mydramalist.com/28051-parting-life,408,Goodbye to Goodbye,South Korea,"Young Hee is a woman who separated from her husband Sang Jin because he cheated on her. One day, Jung Hyo, a pregnant woman whose boyfriend ask her to abort the child, starts living with Young Hee, her boyfriend's mother. Although they fight often, they also come to understand one another.
(Source: MyDramaList)",40,"['Romance', 'Life', 'Drama', 'Melodrama']","['Useless Father', 'Motherhood', 'Smart Female Lead', 'Unexpected Pregnancy', 'Depression', 'childbirth', 'Infidelity', 'Mother-Daughter Relationship', 'Divorce', 'Strong Female Lead']",2018-05-26,MBC,30 min.,15+ - Teens 15 or older,8,1266,"4,724","['Chae Shi Ra', 'Jo Bo Ah', 'Lee Jun Young', 'Lee Sung Jae', 'Jung Hye Young', 'Jung Woong In']",So Jae Won ,"Kim Min Shik,  Noh Young Sub "
https://mydramalist.com/20806-the-emperor-owner-of-the-mask,409,The Emperor: Owner of the Mask,South Korea,"The story of a crown prince named Lee Sun who fights the Pyeonsuhwe society that holds absolute power over the kingdom and also controls the water supply by privatizing it. The drama involves romance, action and court politics as the Crown prince, Lee Sun fights heroically on behalf of the people and Han Ga Eun finds herself falling in love with him instead of avenging the execution of her father at his",40,"['Historical', 'Romance', 'Drama', 'Political']","['Poison', 'Conspiracy', 'Identity Swap', 'Historical Fiction', 'Nice Female Lead', 'Royalty', 'Death', 'Revenge', 'Nice Male Lead', 'Joseon Dynasty']",2017-05-10,MBC,30 min.,15+ - Teens 15 or older,8,7027,"19,017","['Yoo Seung Ho', 'Kim So Hyun', 'Kim Myung Soo', 'Yoon So Hee', 'Heo Joon Ho', 'Park Chul Min']","Park Hye Jin,  Jung Hae Ri ","Park Won Gook,  Noh Do Cheol "
https://mydramalist.com/14028-lets-have-dinner-together,410,Dinner Mate,South Korea,"A young woman going through a rough breakup with a long-time boyfriend and a man who had a painful first love, meet unexpectedly on Jeju Island. Upon their return to  Seoul they remain acquainted due to their shared love of food and trying out new cuisines. When they dine out, they keep their private lives to themselves, not even disclosing their names. Due to a series of odd coincidences they find themselves",32,"['Comedy', 'Romance', 'Life', 'Drama']","['Ex-Boyfriend Comes Back', 'Ex-girlfriend Comes Back', 'Adapted From A Webtoon', 'Love Square', 'Bright Female Lead', 'Strong Female Lead', 'Smart Male Lead', 'Healing', 'Psychiatry', 'Misunderstanding']",2020-05-25,iQiyi,35 min.,15+ - Teens 15 or older,8,6265,"16,972","['Song Seung Heon', 'Seo Ji Hye', 'Lee Ji Hoon', 'Son Na Eun', 'Ye Ji Won', 'Kim Seo Kyung']",Kim Joo ,"Go Jae Hyun,  Park Bong Sub "
https://mydramalist.com/47-iris,411,IRIS,South Korea,Kim Hyun Joon and Jin Sa Woo are best friends who were brought into a top secret organization known as NSS by analyst Choi Seung Hee and Park Sang Hyun. Hyun Joon and Sa Woo both fall in love with Seung Hee when she first profiles them. Their lives are changed forever when Hyun Joon is given a solo mission in Hungary. Hyun Joon later tries to find out who set him,20,"['Action', 'Thriller', 'Romance', 'Crime']","['Spy', 'Revenge', 'Drama', 'Suspense', 'National Intelligence Service', 'Sworn Brothers', 'Hostage', 'Strong Male Lead', 'Fugitive', 'Jealousy']",2009-10-14,KBS2,1 hr. 20 min.,15+ - Teens 15 or older,8,8907,"22,101","['Lee Byung Hun', 'Kim Tae Hee', 'Jung Joon Ho', 'Kim So Yeon', 'Kim Seung Woo', 'T.O.P']","Choi Wan Kyu,  Jo Gyoo Won,  Kim Hyun Joon,  Kim Jae Eun ","Kim Kyu Tae,  Yang Yoon Ho "
https://mydramalist.com/58877-kiss-ghost,412,Kiss Goblin,South Korea,"Ban Sook is a 160-year-old goblin who wants nothing more than to be human. But in order to do so, his mentor the Goblin Queen tells him that he must take human form and kiss humans 10 times. As he is strikingly handsome and possesses otherworldly charm, this initially seems like an easy assignment. However, he soon discovers that the task will be more complicated than first thought. Every time he kisses",12,"['Comedy', 'Romance', 'Fantasy', 'Supernatural']","['Web Series', 'Supernatural power', 'Interspecies Romance', 'Dokkaebi', 'Fate', 'Student', 'Short Length Series', 'Memory Erasure', 'Strong Female Lead', 'Supernatural Being']",2020-07-28,Naver TV Cast,12 min.,15+ - Teens 15 or older,8,7468,"13,783","['Bae In Hyuk', 'Jeon Hye Won', 'Lee Jung Min', 'Jang Eui Soo', 'Lee Se Hee', 'Moon Ji Yong']",,
https://mydramalist.com/1125-familys-honor,413,Family's Honor,South Korea,"Ha Dan Ah is very dignified and beautiful yet she also had a sad life. Dan Ah was married in her 20's, but her husband died in a car accident during their honeymoon. She is pursued by two men, a man from a new rich family, Lee Kang Suk, and a man who is younger than her, Jung Hyun Kyu. The drama chronicles how the Ha Family upholds their aristocratic reputation, after",54,"['Comedy', 'Romance', 'Drama', 'Family']","['Rich Family', 'Trauma', 'Multiple Couples', 'Older Man/Younger Woman', 'Divorce', 'Cold man/Warm woman', 'Widow Female Lead', 'Widower Male Lead', 'Hardship', 'Age Gap [Drama Life]']",2008-10-11,SBS,1 hr. 10 min.,15+ - Teens 15 or older,8,760,"1,749","['Park Shi Hoo', 'Yoon Jung Hee', 'Kim Sung Min', 'Jeon Noh Min', 'Lee Hyun Jin', 'Shin Goo']",Jung Ji Woo ,Park Young Soo 
https://mydramalist.com/6656-the-queens-classroom-2013,414,The Queen's Classroom,South Korea,"Now here is one person who tells the inconvenient truth to children. Ma Yeo Jin also takes it one step further. She perpetuates the ugly side of our immoral society by becoming a controlling and manipulative teacher. In class, the students are taught what behaviors to adopt in mock circumstances that reflect actual life. Her students are instilled with fear, stung by hurtful remarks, and betrayed by classmates under Ma's manipulative ways.",16,"['School', 'Drama']","['Cold-hearted Female Lead', 'Classmate', 'Child Abuse']",2013-06-12,MBC,1 hr. 5 min.,15+ - Teens 15 or older,8,1461,"3,903","['Go Hyun Jung', 'Seo Shin Ae', 'Chun Bo Geun', 'Kim Hyang Gi ', 'Kim Sae Ron', 'Lee Young Yoo']","Kim Won Seok,  Kim Eun Hee ",Lee Dong Yoon 
https://mydramalist.com/31004-dance-sports-girls,415,Just Dance,South Korea,"“Dance Sports Girls” is based on the documentary of the same name and  will tell the story of girls in Geoje Girl’s Vocational High School, who dream different dreams while preparing to get a job in a shipyard where restructuring recently started. Although their grades are low, their efforts in trying be better dancers are unlimited.

(Source: Soompi)",16,"['Romance', 'Youth', 'Drama', 'Sports']","['Coming of age', 'Sismance', 'High School', 'Dance', 'Misunderstanding', 'Snowy Setting', 'Youth Romance', 'Single Mother', 'Nice Female Lead', 'Mistake']",2018-12-03,KBS2,30 min.,13+ - Teens 13 or older,8,1511,"5,197","['Park Se Wan', 'Jang Dong Yoon', 'Lee Joo Young', 'Joo Hae Eun', 'Shin Do Hyun', 'Lee Yoo Mi']",Kwon Hye Ji ,Park Hyun Suk 
https://mydramalist.com/5364-missing-you,416,Missing You,South Korea,"15-year-old  Soo Yeon is a victim of bullying at school. They target her because her father is a murderer. Soo Yeon has an ally named Jung Woo, who always protects her from the bullies. Soo Yeon and Jung Woo are in love, but due to an unexpected accident, they become separated. Now as adults they meet again through destiny.
Jung Woo is now a detective and his first love has always remained",21,"['Romance', 'Drama', 'Melodrama']","['Obsession', 'Tragic Past', 'Love Triangle', 'First Love', 'Double Identity', 'Nice Male Lead', 'School Bullying', 'Childish Male Lead', 'Mad Dog', 'Love At First Sight']",2012-11-07,MBC,1 hr. 5 min.,15+ - Teens 15 or older,8,12725,"27,228","['Yoon Eun Hye', 'Park Yoo Chun', 'Yoo Seung Ho', 'Kim So Hyun', 'Yeo Jin Goo', 'Jin Hyuk']",Moon Hee Jung ,Park Jae Bum 
https://mydramalist.com/684865-police-academy,417,Police University,South Korea,"Hacking was the only way out of Kang Sun Ho’s miserable life ever since his parents passed away from an accident when he was just ten. He eventually puts his genius hacking skills into practice in an attempt to steal illegal gambling funds to pay for his adoptive father’s cancer surgery.
One day, Sun Ho bumps into a charismatic judo girl, Oh Kang Hee, and falls in love at first sight. Just",16,"['Mystery', 'Comedy', 'Romance']","['Investigation', 'Teamwork', 'police academy', 'University', 'Student', 'Detective', 'Youth', 'Honest Female Lead', 'Orphan Male Lead', 'Father-Son Relationship']",2021-08-09,KBS2,1 hr. 10 min.,15+ - Teens 15 or older,8,6566,"18,013","['Cha Tae Hyun', 'Jung Jin Young', 'Krystal Jung', 'Hong Soo Hyun', 'Lee Jong Hyuk', 'Kang Shin Il']",Moon Jung Min ,Yoo Kwan Mo 
https://mydramalist.com/21312-queen-of-the-ring,418,Queen of the Ring,South Korea,"A society where people are judged by appearances. A fantasy romance drama series where a girl finds a magical ring that transforms her into the most datable person. 
Mo Nan Hee was never the attractive girl where guys would show interest. Until one day, she gets a magical ring that transformed her looks. Meanwhile, Park Se Gun, the most popular guy on campus for his looks and known to be shallow and",21,"['Comedy', 'Romance', 'Drama', 'Fantasy']","['Magical Ring', 'Web Series', 'Beauty Standards', 'Youth', 'Jealousy', 'Dream', 'Lying', 'Fluffy', 'Modeling', 'Transformation']",2017-03-06,Naver TV Cast,10 min.,15+ - Teens 15 or older,8,11373,"24,594","['Kim Seul Gi', 'Ahn Hyo Seop', 'Yoon So Hee', 'Hwang Jung Min', 'Jeon Noh Min', 'Lee Tae Sun']",,Kwon Sung Chang 
https://mydramalist.com/5101-seo-yeong-my-daughter,419,"Seo Yeong, My Daughter",South Korea,"This drama will tell the story of a father who separates with his daughter, their love, hate and reconciliation. Seo Young is a tough woman who tries to escape the harsh life of poverty with a strong passion to gain success, overcome her lower status and rise in society. On the road to fulfil her dream, she cuts ties with her poor family and incompetent father who still loves his daughter despite her bitterness.",50,"['Comedy', 'Romance', 'Family', 'Melodrama']","['Brother-Sister Relationship', 'Father-Daughter Relationship', 'Heir', 'Multiple Couples', 'Rich Man/Poor Woman', 'Warm Man/Cold Woman', 'Cold man/Warm woman', 'Love Triangle', 'Soap Opera', 'Slice of Life']",2012-09-15,KBS2,1 hr. 5 min.,15+ - Teens 15 or older,8,1751,"4,546","['Chun Ho Jin', 'Lee Bo Young', 'Lee Sang Yoon', 'Park Hae Jin', 'Choi Yoon Young', 'Choi Jung Woo']",So Hyun Kyung ,Yoo Hyun Ki 
https://mydramalist.com/8246-lets-eat,420,Let's Eat,South Korea,"Let's Eat depicts the daily life and romance of a single woman when a murder case occurs in her neighborhood. Lee Soo Kyung  is a 33-year-old single woman. She divorced when she was in her 20's and now lives alone. She always wants to carry herself with dignity, but she loses self-control when she is near gourmet foods. Koo Dae Young is a gourmet, especially talented with describing the taste of foods.",16,"['Food', 'Comedy', 'Romance', 'Drama']","['Neighbors', 'Strong Female Lead', 'Nice Male Lead', 'Smart Female Lead', 'Smart Male Lead', 'Older Woman/Younger Man', 'Strong Friendship', 'Divorce', 'Korean Food', 'Enemies to Friends']",2013-11-28,tvN,54 min.,15+ - Teens 15 or older,7.9,7722,"17,148","['Lee Soo Kyung', 'Yoon Doo Joon', 'Yoon So Hee', 'Shim Hyung Tak', 'Lee Do Yeon', 'Feeldog']",,Park Joon Hwa 
https://mydramalist.com/15948-pied-piper,421,Pied Piper,South Korea,"Every day on the job is tense, dangerous and possibly lethal! But the dangerous situations are diffused without using force by the expert negotiator Joo Sung Chan, who leads the police department’s negotiation task force. The team handles the most dangerous, volatile and high-risk situations that jeopardize the lives of innocent people. Hostage crises, terrorist threats, and other major catastrophes await Sung Chan, Yeo Myung Ha and the other highly skilled team",16,"['Action', 'Thriller', 'Mystery', 'Drama']","['Investigation', 'Resentment', 'Sensitive Female Lead', 'Orphan Female Lead', 'Scheme', 'Policewoman', 'Injustice', 'Smart Male Lead', 'Corruption', 'Strong Female Lead']",2016-03-07,tvN,1 hr. 5 min.,15+ - Teens 15 or older,7.9,1037,"4,102","['Shin Ha Kyun', 'Jo Yoon Hee', 'Yoo  Joon Sang', 'Jeon Gook Hwan', 'Kim Jong Soo', 'Park Sung Geun']",Ryu Yong Jae ,Kim Hong Seon 
https://mydramalist.com/33232-it-s-okay-to-be-sensitive-2,422,It's Okay To Be Sensitive 2,South Korea,The story revolves around 3 new interns in the Sengse Group's marketing department and the challenges they face related to gender discrimination both in and out of the office. This is the second season of a web series that brings awareness to gender issues.,10,"['Comedy', 'Romance', 'Youth', 'Drama']","['Female Centered Plot', 'Challenges', 'Sexual Harassment', 'Feminist Message', 'Workplace', 'Miniseries', 'Web Series', 'Sismance', 'Office Romance', 'Supportive Male Lead']",2019-02-01,Naver TV Cast,14 min.,Not Yet Rated,7.9,834,"2,266","['Yoo Hye In', 'Lee Shin Young', 'Jung Hye Rin', 'Kim Min Seo', 'Park Sun Jae', 'Ahn Shi Eun']",Choi Sun Mi ,
https://mydramalist.com/10248-the-three-musketeers,423,The Three Musketeers,South Korea,"Set in the Joseon Dynasty period (during the confusion of justification and the period of espionage and transition from ming to ping), when the public desire for social reform was at a high.
The three-arc historical action-romance drama, in which warriors and spies step back and forth along borders, follows Crown Prince So Hyeon, his two bodyguards, Heo Seung Po and An Min Seo, as well as Park Dal Hyang, a yangban",12,"['Action', 'Adventure', 'Historical', 'Romance']","['Joseon Dynasty', 'Friendship', 'Betrayal', 'Revenge', 'Bromance', 'Comedy', 'Royalty', 'Kind-hearted Male Lead', 'Secret past', 'Historical Fiction']",2014-08-17,tvN,1 hr. 12 min.,15+ - Teens 15 or older,7.9,2643,"8,184","['Jung Yong Hwa', 'Lee Jin Wook', 'Yang Dong Geun', 'Jung Hae In', 'Seo Hyun Jin', 'Yoo In Young']",Song Jae Jung ,Kim Byung Soo 
https://mydramalist.com/25523-cross-gods-gift,424,Cross,South Korea,"Kang In-Kyu’s father was brutally murdered 13 years ago. To take revenge on those who are responsible for his father’s death, he becomes a doctor. Kang In-Kyu volunteers at a prison medical office where the murderer is imprisoned.

(Source: AsianWiki)",16,"['Thriller', 'Mystery', 'Medical']","['Investigation', 'Suspense', 'Doctor Male Lead', 'Death of a Father', 'Surgeon', 'Death', 'Special Power', 'Revenge', 'Violence', 'Murder']",2018-01-29,tvN,60 min.,15+ - Teens 15 or older,7.9,1921,"5,575","['Go Kyung Pyo', 'Jo Jae Hyun', 'Jeon So Min', 'Uhm Ji Sung', 'Kim Jong Goo', 'Jin Yi Han']",Choi Min Suk ,Shin Yong Hwi 
https://mydramalist.com/25173-pretty-noona-who-buys-me-food,425,Something in the Rain,South Korea,"Yoon Jin Ah is a woman in her mid-30s who doesn’t know yet what it’s like to date a man. She’s been dumped by a man many times because of her clumsy, reckless, and foolish behavior. And again, a man she wanted to marry dumps her for the worst reason ever: that she’s like bland, tasteless devil's-tongue jelly, which means she’s not attractive at all as a woman.
Just then, Joon Hee",16,"['Romance', 'Life', 'Drama', 'Melodrama']","['Family Pressure', 'Steamy Kiss', 'Workplace Abuse', 'Nice Male Lead', 'Forbidden Love', 'Sexual Harassment', 'Older Woman/Younger Man', 'Sismance', 'Male Chases Female First', 'Disapproving Parent']",2018-03-30,jTBC,1 hr. 15 min.,15+ - Teens 15 or older,7.9,22382,"51,848","['Son Ye Jin', 'Jung Hae In', 'Jang So Yeon', 'Jung Eugene', 'Lee Joo Young', 'Lee Hwa Ryong']",Kim Eun ,Ahn Pan Seok 
https://mydramalist.com/8550-emergency-couple,426,Emergency Couple,South Korea,"Jin Hee led a satisfying life as a dietitian. She then met medical school student Chang Min. Despite his wealthy family's strong opposition, Jin Hee and Chang Min decided to get married. Chang Min's family is full of doctors. Chang Min later on gave up his medical internship and began working as a pharmaceutical salesman.  Gradually, the relationship between Chang Min and Jin Hee began to deteriorate and with the addition of",21,"['Comedy', 'Romance', 'Drama', 'Medical']","['Blind Date', 'Dysfunctional Family', 'Bickering Couple', 'Second Chance', 'Marriage', 'Love/Hate Relationship', 'Ex-spouse Relationship', 'Doctor Female Lead', 'Doctor Male Lead', 'Resident Doctor']",2014-01-24,tvN,60 min.,Not Yet Rated,7.9,22672,"45,379","['Song Ji Hyo', 'Choi Jin Hyuk', 'Lee Pil Mo', 'Choi Yeo Jin', 'Clara Lee', 'Chun Min Hee']",Choi Yoon Jung ,Kim Chul Gyu 
https://mydramalist.com/698573-shaman-girl-ga-doo-shim,427,The Great Shaman Ga Doo Shim,South Korea,"Na Woo Soo is the very picture of high school perfection: He comes from a wealthy family, is outstandingly handsome, is every teacher’s favorite student at Seoul’s most prestigious high school, and unfailingly tops the class with his sky-high grades. But his life is about to turn on its head: The student with the lowest grades in his class is found dead in what at first appears to have been a suicide,",12,"['Mystery', 'Romance', 'Youth', 'Supernatural']","['Ghost-seeing Female Lead', 'Ghost', 'Shamanism', 'Strong Female Lead', 'High School', 'Student', 'School', 'Ghost-seeing Male Lead', 'Transfer student', 'Vengeful Ghost']",2021-07-30,Daum Kakao TV,20 min.,15+ - Teens 15 or older,7.9,5993,"14,659","['Kim Sae Ron', 'Nam  Da Reum ', 'Yoo Sun Ho', 'Moon Sung Geun', 'Yoon Seok Hwa', 'Bae Hae Seon']",,Park Ho Jin 
https://mydramalist.com/213-the-kingdom-of-the-winds,428,The Kingdom of the Winds,South Korea,"The drama about the life of Jumong's grandson, Moo Hyul, who was born with a curse to kill his parent, siblings, son and destroy Goguryeo.",36,"['Action', 'Historical', 'Romance']","['Goguryeo Dynasty', 'Child Abandonment', 'War', 'Skilled Killer', 'Adapted From A Manhwa', 'King Male Lead', 'Historical Fiction', 'Royalty', 'Ninja', 'Spy']",2008-09-10,KBS2,1 hr. 10 min.,15+ - Teens 15 or older,7.9,1183,"3,021","['Song Il Gook', 'Choi Jung Won', 'Jung Jin Young', 'Park Gun Hyung', 'Oh Yoon Ah', 'Im Jung Eun']","Choi Wan Kyu,  Park Jin Woo ","Ji Byung Hyun,  Kang Il Soo "
https://mydramalist.com/36311-doctor-brain,429,Dr. Brain,South Korea,"An emotional journey that follows a brain scientist who is obsessive about figuring out new technologies to access the consciousness and memories of the brain. His life goes sideways when his family falls victim to a mysterious accident, and he uses his skills to access memories from his wife’s brain to piece together the mystery of what actually happened to his family and why.
(Source: MyDramaList)

~~ Adapted from the webtoon &quot;Dr.",6,"['Thriller', 'Mystery', 'Sci-Fi', 'Medical']","['Detective Fiction', 'Doctor Supporting Character', 'Missing Child', 'Genius Male Lead', 'unhappy marriage', 'Gun Violence', 'Animal Death', 'Scientist', 'brain surgery', 'Smart Male Lead']",2021-11-03,N/A,60 min.,15+ - Teens 15 or older,7.9,1417,"4,662","['Lee Sun Kyun', 'Lee Yoo Young', 'Park Hee Soon ', 'Seo Ji Hye', 'Lee Jae Won', 'Jo Bok Rae']",Ko Yeong Jae ,
https://mydramalist.com/59121-undercover,430,Undercover,South Korea,"Han Jung Hyun is an agent at the Agency for National Security Planning known for his extraordinary quickness and boldness. He is living with a hidden identity when, during a top-secret mission, he falls in love with Choi Yeon Soo and eventually marries her. Jung Hyun is living as an ordinary husband and father, a happy fool for his wife and two children. However, the secrets of his past get caught in",16,"['Action', 'Thriller', 'Mystery', 'Crime']","['Corruption', 'Strong Female Lead', 'Double Identity', 'Political', 'Loving Husband', 'Strong Male Lead', 'Smart Female Lead', 'Family Relationship', 'Married Couple', 'Smart Male Lead']",2021-04-23,jTBC,1 hr. 15 min.,15+ - Teens 15 or older,7.9,1095,"5,335","['Ji Jin Hee', 'Kim Hyun Joo', 'Yeon Woo Jin', 'Han Sun Hwa', 'Yoo Sun Ho', 'Lee Jae In']","Jung Hye Eun,  Song Ja Hun,  Baek Chul Hyun ",Song Hyun Wook 
https://mydramalist.com/31562-spring-must-be-coming,431,Spring Turns to Spring,South Korea,"Kim Bo Mi works as a TV news anchorwoman and she only cares about herself. Lee Bom was once a popular actress, but she is now a lawmaker's wife. She focuses only on taking care of her family. Somehow these two women switch bodies.

(Source: AsianWiki)",32,"['Friendship', 'Business', 'Comedy', 'Drama', 'Fantasy']","['Body Swap', 'Female Centered Plot', 'Sismance', 'Sassy Female Lead', 'Smart Female Lead', 'Strong Female Lead', 'Eccentric Female Lead', 'Naive female lead', 'Infidelity', 'Revenge']",2019-01-23,MBC,35 min.,15+ - Teens 15 or older,7.9,1149,"3,510","['Lee Yoo Ri', 'Uhm Ji Won', 'Choi Byung Mo', 'Lee Jong Hyuk', 'Ahn Se Ha', 'Kim Nam Hee']",Lee Hye Seon ,"Kim Sang Ho,  Park Seung Woo "
https://mydramalist.com/23217-falsify,432,Falsify,South Korea,"In modern society, journalism has lost its integrity, and journalists who focus on the facts have disappeared. However, we've seen that there are still journalists who seek the truth, and if there is at least one person who is willing to look, the truth will come out from the darkness. Here we have two journalists. One is a &quot;media jackal&quot;, a journalist who will write any story, fact or fiction, in order",32,"['Thriller', 'Mystery', 'Law']","['Nice Male Lead', 'Smart Male Lead', 'Corruption', 'Revenge', 'Poor Male Lead', 'Strong Male Lead', 'Strong Female Lead', 'Tragic Past', 'Strong Friendship', 'Lying']",2017-07-24,SBS,35 min.,15+ - Teens 15 or older,7.9,1585,"5,724","['Namkoong Min', 'Yoo  Joon Sang', 'Uhm Ji Won', 'Jeon Hye Bin', 'Moon Sung Geun', 'Kim Kang Hyun']",Kim Hyun Jung ,Lee Jung Heum 
https://mydramalist.com/24393-queen-of-mystery-2,433,Queen of Mystery 2,South Korea,"Queen of Mystery is back! Housewife-turned-investigator Yoo Seol Ok and passionate detective Wan Seung collaborate to solve mysterious cases and cure the hearts of those who were wounded by crimes along the way.
(Source: KBS World)",16,"['Action', 'Mystery', 'Comedy', 'Drama']","['Slight Romance', 'Detective Male Lead', 'Police Department', 'Badass Male Lead', 'Best Friends', 'Secret', 'Badass Female Lead', 'Crime Solving Duo', 'Orphan Female Lead', 'Policewoman']",2018-02-28,KBS2,1 hr. 5 min.,15+ - Teens 15 or older,7.9,1810,"4,485","['Kwon Sang Woo', 'Choi Kang Hee', 'Park Byung Eun', 'Lee Da Hee', 'Oh Min Suk', 'Kim Hyun Sook']",Lee Sung Min ,"Yoo Young Eun,  Choi Yoon Seok "
https://mydramalist.com/29388-thoracic-surgery,434,Heart Surgeons,South Korea,"The series revolves around the thoracic surgery department of a hospital.
Park Tae Soo is a thoracic surgery fellow for four years whose mother is waiting for a heart transplant. Meanwhile, Choi Suk Han is a thoracic surgeon who is renowned for his skills but has not been treated fairly due to his humble medical background from a local university.
A mysterious woman, who had a near death experience, decides to become",32,"['Action', 'Life', 'Drama', 'Medical']","['Power Struggle', 'Smart Male Lead', 'Strong Friendship', 'Strong Female Lead', 'Bromance', 'Heart transplant', 'Strong Male Lead', 'Smart Female Lead', 'Secret', 'Death']",2018-09-27,SBS,35 min.,15+ - Teens 15 or older,7.9,976,"3,440","['Go Soo', 'Uhm Ki Joon', 'Seo Ji Hye', 'Choi Dae Hoon', 'Nam Kyung Eup', 'Jang So Yeon']","Choi Soo Jin,  Choi Chang Hwan ","Jo Young Kwang,  Jung Dong Yoon "
https://mydramalist.com/138-smile-you,435,"Smile, You",South Korea,"Seo Jung In is the second daughter of a chaebol family, whose family suddenly meets with financial ruin. She is dumped by her husband, Lee Han Se, after their wedding ceremony when his family finds out about her family's financial problems. Her family is then left with no other alternative but to move in with their longtime chauffeur's family. The once rich and spoiled daughter and her family must now learn how",45,"['Comedy', 'Romance', 'Family']","['Cohabitation', 'Nice Male Lead', 'Riches to Rags', 'Possessive Mother', 'Secret Relationship', 'Female Chases Male First', 'Love Triangle', 'Mechanic', 'Poor Male Lead', 'Mental Illness']",2009-09-26,SBS,1 hr. 10 min.,15+ - Teens 15 or older,7.9,3977,"9,386","['Jung Kyung Ho', 'Lee Min Jung', 'Choi Bool Am', 'Song Ok Sook', 'Chun Ho Jin', 'Kang  Suk Woo']",Moon Hee Jung ,Lee Tae Gon 
